DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg CHP1 Temp [deg C],Avg CGR3 Temp [deg C],Avg CHP1 Temp (stdev) [deg C],Avg CGR3 Temp (stdev) [deg C],Avg CR1000 Temp [deg C],Avg CR1000 Battery [VDC]
9/7/2020,7,14.1151,0.0000,14.7421,416.0667,-23.3183,0.2810,0.0000,0.2630,0.0860,0.0639,23.6440,23.5442,0.0078,0.0061,27.6945,12.0338
9/7/2020,8,101.9342,0.0000,102.1756,420.7067,-25.5667,0.5354,0.0000,0.5452,0.0923,0.0617,24.7413,24.6990,0.0111,0.0106,28.1528,12.9370
9/7/2020,9,179.7940,0.0346,180.0637,425.1450,-30.7842,0.5295,0.0314,0.5342,0.1162,0.0783,26.5217,26.2945,0.0136,0.0131,29.3790,13.0822
9/7/2020,10,347.6819,0.5928,345.2849,433.2883,-40.2717,2.2850,0.0589,2.2285,0.2210,0.2420,29.4287,29.1432,0.0253,0.0273,31.5413,13.1823
9/7/2020,11,483.0035,0.9066,479.4149,442.1483,-54.5150,5.8087,0.0471,5.6607,0.3468,0.3734,33.3750,32.7727,0.0187,0.0266,34.7063,13.1702
9/7/2020,12,547.0863,1.1715,545.3588,446.8383,-58.3037,3.4323,0.1211,3.3812,0.3860,0.4271,34.4495,34.0697,0.0213,0.0301,36.2892,13.1477
9/7/2020,13,613.7317,1.1922,612.1671,451.9583,-54.1737,17.3279,0.1076,17.2286,0.4507,0.5413,34.8525,34.2187,0.0234,0.0431,37.5365,13.1173
9/7/2020,14,615.9725,1.1939,616.8109,454.7050,-54.8213,14.3852,0.0785,14.4079,0.4601,0.4950,35.1570,34.7335,0.0251,0.0461,38.0478,13.1023
9/7/2020,15,531.2846,1.1413,534.3794,455.9300,-43.7190,46.5675,0.1035,47.0786,0.7594,0.7883,33.9127,33.2195,0.0331,0.0561,38.5418,13.1003
9/7/2020,16,563.2228,0.8434,571.3606,434.1467,-26.0868,21.1725,0.1238,21.8088,0.7992,0.8238,27.3233,26.9832,0.0548,0.0696,34.3103,13.1612
9/7/2020,17,428.9151,0.0018,443.4701,422.7633,-57.2370,8.6771,0.0055,9.0214,0.1989,0.2406,29.4980,30.1725,0.0146,0.0272,33.5987,13.1728
9/7/2020,18,191.7718,-0.3159,201.6783,423.3867,-53.8008,3.4876,0.0364,3.7584,0.1683,0.1790,29.8347,29.7282,0.0101,0.0181,33.8655,13.1808
9/7/2020,19,26.1678,-0.0931,27.9017,418.9900,-47.9645,0.7082,0.0049,0.7658,0.1187,0.0861,28.4843,28.0897,0.0148,0.0136,32.7583,13.2112
9/7/2020,20,-2.0825,0.0000,-1.7309,413.4350,-46.9147,0.2852,0.0000,0.0731,0.0793,0.0451,27.2128,27.0198,0.0076,0.0086,31.0650,13.2432
9/7/2020,21,-2.0075,0.0000,-1.6712,411.0333,-45.9415,0.3040,0.0000,0.1707,0.1038,0.0911,26.6425,26.4697,0.0064,0.0071,30.0937,13.2582
9/7/2020,22,-1.8935,0.0000,-1.4609,409.2017,-44.9282,0.2642,0.0000,0.2706,0.1044,0.0823,26.1697,26.0027,0.0081,0.0077,29.4845,13.2637
9/7/2020,23,-2.0469,0.0000,-1.6414,401.7483,-49.9777,0.2730,0.0000,0.1305,0.1191,0.0941,25.7785,25.6050,0.0089,0.0081,29.0520,13.2897
9/8/2020,0,-2.0201,-0.0008,-1.5982,397.3550,-51.5382,0.2830,0.0044,0.1987,0.0984,0.0816,25.2958,25.1348,0.0039,0.0057,28.6493,13.2898
9/8/2020,1,-2.0621,-0.0004,-1.6701,395.0850,-52.7383,0.2829,0.0033,0.1512,0.1054,0.0800,25.1152,24.9567,0.0042,0.0087,28.3540,13.2840
9/8/2020,2,-1.8973,-0.0001,-1.4715,396.7550,-50.1623,0.2521,0.0008,0.2529,0.1247,0.1033,24.9368,24.8080,0.0077,0.0078,28.0647,13.2940
9/8/2020,3,-2.0429,-0.0010,-1.6655,392.6250,-52.4940,0.2834,0.0040,0.1617,0.1301,0.1038,24.6633,24.5070,0.0076,0.0097,27.8367,13.3097
9/8/2020,4,-1.9891,-0.0024,-1.5816,391.0083,-52.3507,0.2858,0.0162,0.2238,0.1185,0.0996,24.3497,24.2112,0.0089,0.0071,27.5660,13.2837
9/8/2020,5,-1.8681,-0.0033,-1.4259,393.0333,-49.2493,0.2074,0.0175,0.1968,0.1432,0.1174,24.1620,24.0310,0.0051,0.0096,27.3547,13.2670
9/8/2020,6,-2.2799,0.0000,-1.6413,407.3900,-34.3948,0.0473,0.0000,0.0596,0.8248,0.8207,24.0912,23.9470,0.0069,0.0069,27.4497,12.2158
9/8/2020,7,40.2126,0.0038,37.8729,404.5133,-40.4590,0.7121,0.0069,0.6700,0.1285,0.0994,24.4513,24.4807,0.0111,0.0134,27.9932,12.0307
9/8/2020,8,193.5528,0.3251,184.8270,414.2533,-46.2302,6.4961,0.0339,5.9772,0.2610,0.2514,26.6470,27.0395,0.0189,0.0286,29.2085,12.9398
9/8/2020,9,392.1231,0.7096,380.2205,434.7717,-44.3400,63.9909,0.0560,60.8312,1.5608,1.5843,29.7797,30.0305,0.0241,0.0387,31.1787,13.0773
9/8/2020,10,513.0491,0.7855,499.9444,434.2900,-55.7328,72.9530,0.0957,70.7149,1.2721,1.2157,32.0640,31.7382,0.0421,0.0600,33.3157,13.1692
9/8/2020,11,824.8900,1.1122,807.6330,436.8267,-66.8378,49.9932,0.0862,49.0182,0.8427,0.8597,34.2778,33.8430,0.0248,0.0410,34.9978,13.1547
9/8/2020,12,784.8860,1.4310,775.6475,441.9250,-68.6222,163.9028,0.1031,162.0950,1.8425,1.8659,35.3030,34.8880,0.0298,0.0582,36.6867,13.1330
9/8/2020,13,830.3905,1.7346,825.6599,448.0667,-68.3417,121.1272,0.0885,120.5940,1.3388,1.4153,36.0697,35.7680,0.0282,0.0600,37.9898,13.1053
9/8/2020,14,850.8865,1.7311,851.9961,447.7200,-66.6532,82.9694,0.1149,83.0706,1.1022,1.1253,35.3858,35.4617,0.0266,0.0575,38.5265,13.0965
9/8/2020,15,799.7257,1.4437,807.7493,448.7067,-74.1403,45.3121,0.0812,45.8988,0.8450,0.9080,36.2468,36.7263,0.0225,0.0521,39.3175,13.0772
9/8/2020,16,669.1320,0.6981,683.1256,450.2567,-66.3935,32.2354,0.0718,32.9270,0.6871,0.6690,35.2390,35.8022,0.0229,0.0518,39.3693,13.0735
9/8/2020,17,420.9913,-0.0018,437.3962,434.4883,-72.4510,18.2736,0.0508,19.0433,0.3818,0.3888,33.7207,34.3442,0.0136,0.0410,38.5368,13.0937
9/8/2020,18,131.2073,-0.0817,137.4279,434.1017,-59.2543,4.3513,0.0200,4.6518,0.2007,0.2547,32.3215,32.2570,0.0129,0.0246,37.0263,13.1200
9/8/2020,19,21.8139,-0.0737,23.3020,430.5383,-50.6863,0.7511,0.0132,0.8048,0.1531,0.1027,30.6813,30.3648,0.0133,0.0144,34.9290,13.1523
9/8/2020,20,-2.3614,0.0000,-1.7695,418.2617,-53.2672,0.0012,0.0000,0.0000,0.1111,0.0778,29.0527,28.8275,0.0099,0.0098,33.0440,13.1965
9/8/2020,21,-2.1481,0.0000,-1.6347,419.2467,-46.0993,0.1217,0.0000,0.0682,0.1305,0.1177,28.0225,27.8320,0.0074,0.0082,31.7042,13.2218
9/8/2020,22,-1.7417,0.0000,-1.2032,422.3950,-39.8117,0.0928,0.0000,0.1338,0.1508,0.1307,27.5107,27.3222,0.0061,0.0085,30.9848,13.2420
9/8/2020,23,-1.6880,0.0000,-1.0671,424.4700,-35.5785,0.0017,0.0000,0.0133,0.1776,0.1642,27.1450,26.9713,0.0081,0.0062,30.5252,13.2568
9/9/2020,0,-1.6878,0.0000,-1.0626,425.2017,-33.8963,0.0000,0.0000,0.0018,0.1152,0.1004,26.9723,26.8170,0.0083,0.0063,30.2328,13.2568
9/9/2020,1,-1.6878,0.0000,-1.0638,427.5567,-31.4222,0.0000,0.0000,0.0080,0.3552,0.3411,26.9645,26.7950,0.0061,0.0056,30.0768,13.2578
9/9/2020,2,-1.6939,0.0000,-1.1115,417.8200,-38.1467,0.0253,0.0000,0.0926,0.4662,0.4568,26.4857,26.3030,0.0067,0.0058,29.7935,13.2695
9/9/2020,3,-1.8102,0.0000,-1.3261,408.8900,-44.8613,0.1815,0.0000,0.2275,0.1917,0.1776,26.1127,25.9392,0.0064,0.0069,29.4353,13.2865
9/9/2020,4,-1.7768,0.0000,-1.2478,406.5417,-45.4838,0.1352,0.0000,0.1728,0.1169,0.0944,25.8065,25.6543,0.0082,0.0077,29.0502,13.2863
9/9/2020,5,-1.7273,0.0000,-1.1299,408.3083,-43.6783,0.0806,0.0000,0.1143,0.2688,0.2533,25.7975,25.6480,0.0071,0.0077,28.8792,13.2723
9/9/2020,6,-2.3280,0.0000,-1.7097,407.8100,-42.8727,0.0089,0.0000,0.0121,0.2977,0.2857,25.5857,25.4335,0.0069,0.0052,28.9580,12.2287
9/9/2020,7,31.1882,0.0000,28.1276,404.2033,-48.6455,0.5661,0.0000,0.5050,0.1385,0.1386,25.8020,25.7897,0.0104,0.0121,29.2555,12.0440
9/9/2020,8,216.1332,0.6174,198.9030,409.2900,-62.2292,3.9480,0.0510,3.6526,0.2015,0.1971,28.2382,28.8197,0.0197,0.0213,30.4368,12.9380
9/9/2020,9,301.8690,0.5943,291.0285,433.3233,-51.1935,39.1188,0.0360,37.1600,1.0996,1.0848,30.8908,30.8820,0.0230,0.0326,32.5165,13.0768
9/9/2020,10,674.0382,0.6839,656.4619,443.0633,-54.9660,55.7588,0.0779,54.0191,0.9789,0.9116,33.0697,32.9758,0.0388,0.0513,34.0222,13.1617
9/9/2020,11,638.0946,0.9915,625.5238,446.8083,-59.8705,134.8419,0.1266,131.6649,1.5624,1.5845,34.7543,34.2987,0.0366,0.0574,35.9680,13.1378
9/9/2020,12,867.2219,1.4903,857.1620,451.6967,-67.6582,66.6983,0.0784,65.8303,1.0058,1.0454,36.4412,36.2032,0.0275,0.0463,37.4985,13.1222
9/9/2020,13,899.9978,1.8288,894.9357,455.4250,-70.5365,101.0612,0.1078,100.5162,1.2662,1.2901,37.3967,37.1847,0.0260,0.0534,39.1455,13.0865
9/9/2020,14,898.0612,1.9553,899.0460,450.0700,-76.1627,62.3976,0.0935,62.4123,0.9665,1.0534,37.1142,37.2273,0.0279,0.0615,39.8730,13.0753
9/9/2020,15,818.6668,1.3685,827.5540,445.2083,-83.8553,1.1682,0.0959,1.0662,0.4234,0.4997,37.0882,37.6442,0.0175,0.0410,40.2322,13.0692
9/9/2020,16,604.1266,0.7834,615.4992,455.1750,-71.5222,40.8510,0.0884,41.8055,0.7609,0.7809,36.8655,37.2828,0.0280,0.0538,40.6972,13.0532
9/9/2020,17,424.4797,-0.0287,440.2794,443.1617,-70.6135,14.4055,0.0415,14.9617,0.3939,0.4512,34.5547,35.3743,0.0159,0.0472,39.4342,13.0713
9/9/2020,18,201.9354,-0.6362,214.8211,439.1833,-61.9885,10.0797,0.0487,10.7367,0.2795,0.2987,33.4390,33.4632,0.0103,0.0232,38.2395,13.0908
9/9/2020,19,19.2051,-0.2624,21.7409,428.3817,-58.5702,0.5895,0.0182,0.6616,0.1208,0.0921,31.6473,31.2648,0.0157,0.0142,36.1107,13.1280
9/9/2020,20,-2.3613,0.0000,-1.7693,422.6267,-54.2818,0.0000,0.0000,0.0000,0.0906,0.0463,29.8997,29.6842,0.0088,0.0103,33.9320,13.1717
9/9/2020,21,-2.3608,0.0000,-1.7697,419.5033,-50.9370,0.0073,0.0000,0.0000,0.0949,0.0625,28.8415,28.6528,0.0083,0.0090,32.5687,13.2070
9/9/2020,22,-2.3451,0.0000,-1.7700,414.3583,-50.8733,0.0555,0.0000,0.0000,0.1056,0.0820,27.9902,27.8128,0.0076,0.0076,31.5747,13.2267
9/9/2020,23,-2.2557,-0.0001,-1.7321,410.3817,-50.0375,0.1331,0.0008,0.0545,0.1187,0.1063,27.2158,27.0327,0.0073,0.0094,30.7197,13.2458
9/10/2020,0,-1.8880,-0.0438,-1.4235,412.8950,-43.1542,0.2004,0.0137,0.1925,0.1397,0.1271,26.4862,26.3178,0.0080,0.0094,30.0223,13.2577
9/10/2020,1,-1.6850,-0.4177,-1.0560,427.1600,-31.4890,0.0063,0.1262,0.0176,0.5904,0.5775,26.7272,26.7417,0.0088,0.0093,29.8637,13.2588
9/10/2020,2,-1.7262,0.0297,-1.3021,438.4100,-18.8494,0.0674,0.0768,0.0659,0.3551,0.3158,26.6975,26.5135,0.0132,0.0154,30.0123,13.2563
9/10/2020,3,-1.6873,0.0000,-1.3617,414.6383,-25.3147,0.0212,0.0000,0.1098,0.4499,0.4171,24.0010,23.6375,0.0150,0.0144,28.3677,13.2897
9/10/2020,4,-1.5244,0.0000,-1.0648,412.7367,-18.8996,0.0777,0.0000,0.0800,0.3792,0.3655,22.5155,22.2265,0.0077,0.0093,26.2890,13.3165
9/10/2020,5,-2.2079,-0.5727,-1.6221,413.5917,-7.3845,0.1099,0.0177,0.0742,0.2762,0.2574,20.9345,20.3783,0.0174,0.0187,24.9047,13.3205
9/10/2020,6,-1.0172,-0.2725,-0.8475,413.3433,-1.5488,0.1114,0.0510,0.0770,0.1951,0.1773,20.0747,19.3195,0.0084,0.0099,23.2543,12.1843
9/10/2020,7,16.4354,-0.0008,16.5332,413.6233,-4.3519,0.2450,0.0065,0.2545,0.3751,0.3662,20.4982,19.8613,0.0060,0.0079,23.7255,11.9878
9/10/2020,8,100.3725,0.1655,99.7339,417.9483,-5.2200,2.0623,0.0209,1.9833,0.4722,0.4512,21.1133,20.7660,0.0103,0.0125,24.1108,12.9710
9/10/2020,9,192.2836,0.4372,191.8393,419.8917,-8.1886,2.4315,0.0432,2.3912,0.4038,0.4019,21.8082,21.6155,0.0119,0.0167,24.7513,13.1057
9/10/2020,10,429.8428,1.0079,424.0188,418.8933,-23.5143,20.5178,0.0943,19.8663,0.5369,0.5907,24.0848,24.0513,0.0227,0.0320,26.4430,13.2143
9/10/2020,11,413.8388,1.0594,411.4787,428.4500,-16.7783,6.7232,0.0768,6.6316,0.3212,0.3807,24.6067,24.5215,0.0202,0.0297,27.6260,13.2907
9/10/2020,12,454.1943,1.1085,451.9561,429.0100,-22.7282,14.2832,0.0801,14.1339,0.4272,0.4532,25.7607,25.6040,0.0221,0.0323,28.8522,13.2688
9/10/2020,13,256.3344,0.7057,257.2860,430.3817,-17.6198,3.3513,0.0366,3.3621,0.2328,0.2489,25.1837,24.9855,0.0129,0.0175,28.6557,13.2867
9/10/2020,14,433.5757,0.1741,435.0604,429.3850,-11.0866,10.5038,0.0741,10.5421,0.5006,0.5098,23.7125,23.7155,0.0315,0.0411,27.1567,13.3003
9/10/2020,15,744.9534,1.7610,750.2904,428.3383,-39.0453,33.4370,0.1088,33.8383,0.6984,0.7658,27.6010,28.1555,0.0254,0.0441,29.3638,13.2723
9/10/2020,16,348.0255,0.8878,351.2723,430.9517,-26.4118,8.9835,0.0839,9.1851,0.4660,0.5046,26.7032,26.5307,0.0200,0.0305,30.4238,13.2605
9/10/2020,17,118.3586,0.1510,119.1047,429.5850,-13.3972,2.0522,0.0804,2.0710,0.2596,0.2635,24.5348,24.1443,0.0196,0.0227,28.7625,13.2850
9/10/2020,18,68.2182,0.0000,69.0890,422.9000,-15.4170,0.8515,0.0000,0.8435,0.2759,0.2629,23.6067,23.3633,0.0090,0.0095,27.1357,13.3058
9/10/2020,19,9.5364,0.0000,9.9624,419.0933,-11.2387,0.2317,0.0000,0.2159,0.2116,0.1893,22.3920,22.0028,0.0116,0.0120,26.4745,13.3213
9/10/2020,20,-1.3202,0.0000,-1.0110,415.5050,-9.5958,0.2053,0.0000,0.0802,0.2858,0.2815,21.3860,21.1020,0.0060,0.0053,25.3148,13.3355
9/10/2020,21,-1.1284,0.0000,-0.8396,419.2500,-5.1358,0.1546,0.0000,0.1701,0.1126,0.0877,21.2288,20.9787,0.0065,0.0089,24.6675,13.3508
9/10/2020,22,-1.1870,0.0000,-0.9488,417.3233,-6.8877,0.1793,0.0000,0.1485,0.0975,0.0701,21.1818,20.9488,0.0073,0.0075,24.3347,13.3508
9/10/2020,23,-1.2709,0.0000,-1.0334,415.2950,-7.6177,0.2105,0.0000,0.0733,0.0986,0.0853,20.9705,20.7233,0.0066,0.0062,24.0212,13.3632
9/11/2020,0,-1.2631,0.0000,-1.0195,414.6600,-7.3010,0.2081,0.0000,0.0850,0.1018,0.0818,20.8022,20.5578,0.0055,0.0075,23.8033,13.3653
9/11/2020,1,-1.2545,0.0000,-1.0147,413.8433,-7.1207,0.1952,0.0000,0.0872,0.0708,0.0532,20.6302,20.3862,0.0076,0.0050,23.6045,13.3238
9/11/2020,2,-1.2039,0.0000,-0.9646,413.3367,-6.2986,0.1796,0.0000,0.1438,0.0706,0.0572,20.3940,20.1523,0.0027,0.0039,23.3495,13.2807
9/11/2020,3,-1.2774,-0.2129,-0.7291,412.9800,-2.5785,0.1529,0.0407,0.1315,0.1389,0.1129,20.0493,19.4350,0.0078,0.0126,22.8703,13.3675
9/11/2020,4,-1.1725,0.0000,-0.7841,412.0017,-5.0515,0.1662,0.0000,0.1374,0.0896,0.0548,20.0428,19.6993,0.0053,0.0086,22.8897,13.3732
9/11/2020,5,-1.2115,0.0000,-0.9338,409.0300,-5.0777,0.1818,0.0000,0.1311,0.0657,0.0402,19.4498,19.1835,0.0094,0.0066,22.6012,13.3888
9/11/2020,6,-1.6528,0.0000,-1.1089,407.0200,-5.8005,0.0098,0.0000,0.0851,0.0982,0.0672,19.1835,18.9530,0.0086,0.0094,22.3930,12.2058
9/11/2020,7,4.7666,0.0000,5.1744,404.7800,-4.9146,0.1929,0.0000,0.1720,0.0977,0.0837,18.6482,18.3990,0.0057,0.0086,22.3107,11.9915
9/11/2020,8,40.5378,0.0005,40.9725,404.6617,-4.8767,0.8637,0.0031,0.8595,0.1027,0.0874,18.5627,18.3725,0.0082,0.0081,22.0722,12.9387
9/11/2020,9,85.9216,0.0930,86.5049,406.6500,-6.0785,1.5507,0.0697,1.5534,0.1214,0.1047,19.0823,18.9382,0.0130,0.0108,22.2477,13.1010
9/11/2020,10,183.9536,0.3245,184.6222,410.5950,-8.7647,2.7953,0.0428,2.8072,0.1626,0.1619,20.1812,20.1018,0.0154,0.0181,23.0098,13.2180
9/11/2020,11,232.3094,0.6506,233.0080,414.5933,-11.6408,2.2459,0.0663,2.2593,0.1837,0.1941,21.4807,21.2990,0.0122,0.0178,24.3422,13.3172
9/11/2020,12,438.2986,0.9253,438.5283,421.0050,-16.9967,11.1279,0.0620,11.0860,0.3561,0.3815,23.2485,23.3017,0.0230,0.0332,25.6292,13.3245
9/11/2020,13,584.4337,1.4640,584.4821,429.7833,-22.4043,11.3584,0.0844,11.3091,0.3722,0.4164,25.6538,25.6792,0.0240,0.0369,27.9715,13.2947
9/11/2020,14,543.3665,1.4004,543.9937,434.6067,-30.5327,8.0643,0.0909,8.0981,0.3546,0.4038,27.8838,27.7973,0.0174,0.0292,30.2370,13.2643
9/11/2020,15,571.5789,1.3853,576.1647,430.1367,-40.0138,37.4325,0.0809,38.0272,0.6561,0.7663,28.3747,28.5965,0.0270,0.0433,31.2047,13.2485
9/11/2020,16,282.5535,0.7317,285.1231,433.4600,-37.5448,23.8507,0.0885,24.3844,0.5028,0.5553,29.0365,28.7337,0.0180,0.0303,32.6862,13.2267
9/11/2020,17,299.6039,0.0449,309.4565,418.8100,-51.8193,7.2087,0.0261,7.5164,0.3748,0.4321,28.1033,28.6757,0.0099,0.0270,31.9808,13.2267
9/11/2020,18,148.8731,-0.2662,156.7908,404.5683,-62.3465,8.1726,0.0220,8.8309,0.2523,0.2998,27.7778,28.0813,0.0141,0.0282,31.9960,13.2250
9/11/2020,19,13.0375,-0.0001,13.7286,402.2567,-48.9750,0.2909,0.0008,0.2737,0.1894,0.1794,25.9363,25.5217,0.0103,0.0111,30.2340,13.2552
9/11/2020,20,-1.7687,-0.0002,-1.4627,410.1050,-34.5985,0.0668,0.0012,0.0618,0.2970,0.2631,24.7363,24.4368,0.0107,0.0119,28.8122,13.2808
9/11/2020,21,-1.9134,-0.0007,-1.7597,388.6717,-47.2358,0.2504,0.0027,0.0223,0.0924,0.0658,23.2115,22.9542,0.0096,0.0097,27.1848,13.3042
9/11/2020,22,-1.8369,-0.0012,-1.7557,383.4683,-46.9017,0.1931,0.0068,0.0446,0.0840,0.0446,22.2440,22.0085,0.0090,0.0094,25.9390,13.3198
9/11/2020,23,-1.7412,-0.0310,-1.5474,379.6917,-45.7165,0.1083,0.0788,0.1615,0.0656,0.0382,21.3755,21.1552,0.0077,0.0064,24.8675,13.3475
9/12/2020,0,-1.6940,-0.1254,-1.3230,378.6883,-44.5243,0.0188,0.1600,0.1682,0.0732,0.0569,20.9663,20.7747,0.0068,0.0057,24.1815,13.3352
9/12/2020,1,-1.6897,-0.1294,-1.2313,379.5950,-42.8717,0.0010,0.1612,0.1649,0.0842,0.0516,20.8293,20.6443,0.0071,0.0083,23.8427,13.3363
9/12/2020,2,-1.6895,-0.1473,-1.1448,380.2750,-41.2450,0.0000,0.1777,0.1317,0.0838,0.0641,20.6663,20.4827,0.0091,0.0074,23.6640,13.3545
9/12/2020,3,-1.6895,-0.1644,-1.1219,380.1050,-40.6942,0.0000,0.1711,0.1123,0.0779,0.0633,20.5292,20.3583,0.0100,0.0054,23.4908,13.2910
9/12/2020,4,-1.6895,-0.1345,-1.1436,379.2150,-40.2912,0.0000,0.1510,0.1240,0.0740,0.0547,20.3153,20.1295,0.0083,0.0064,23.3397,13.2832
9/12/2020,5,-1.6897,-0.2384,-1.1044,378.5333,-40.7782,0.0000,0.1509,0.0569,0.0831,0.0672,20.2592,20.0952,0.0080,0.0057,23.2278,13.3042
9/12/2020,6,-2.3053,-0.3076,-1.6914,377.4333,-41.4518,0.0087,0.0850,0.0117,0.0847,0.0669,20.1615,20.0208,0.0051,0.0068,23.4158,12.2122
9/12/2020,7,27.0704,-0.1426,24.6686,377.1317,-42.4013,0.4924,0.0615,0.4479,0.1233,0.0982,20.2243,20.1333,0.0104,0.0108,23.6633,11.9803
9/12/2020,8,202.4517,0.5188,186.7981,385.2667,-54.0962,1.0465,0.0368,0.9855,0.1885,0.2008,22.9552,23.5302,0.0239,0.0252,25.0620,12.9395
9/12/2020,9,419.5442,1.0147,398.5518,398.8700,-66.2198,1.1131,0.0668,1.1020,0.2838,0.3286,27.5118,27.7855,0.0289,0.0377,28.5115,13.0883
9/12/2020,10,633.0337,1.4078,613.9660,411.4633,-75.8050,1.0770,0.0950,1.0531,0.3850,0.4205,31.7920,31.3127,0.0219,0.0280,32.5438,13.1643
9/12/2020,11,798.1804,1.7543,782.9716,422.1483,-79.6722,1.4911,0.0919,1.4667,0.4629,0.5189,34.4528,33.5618,0.0214,0.0352,35.6522,13.1488
9/12/2020,12,839.0079,1.8736,829.7495,438.2967,-73.4002,76.9670,0.1078,76.2251,1.1799,1.1970,36.0612,35.0603,0.0355,0.0663,38.1683,13.1102
9/12/2020,13,910.0783,2.2007,904.1399,437.7533,-82.2025,31.6143,0.0935,31.3834,0.8060,0.8075,36.9420,36.2958,0.0311,0.0629,39.8702,13.0785
9/12/2020,14,829.4533,2.2446,829.6192,438.8933,-85.1472,41.7178,0.0737,41.6189,0.8257,0.8298,37.1565,36.9017,0.0274,0.0571,40.7568,13.0597
9/12/2020,15,729.5310,1.6336,737.0476,447.1300,-77.9852,43.9501,0.0851,44.6045,0.8389,0.8413,37.0797,37.0568,0.0364,0.0723,41.5573,13.0410
9/12/2020,16,551.5729,0.7289,563.2290,447.0283,-78.0813,37.2463,0.1200,38.1975,0.6428,0.6721,36.6618,37.0612,0.0200,0.0547,41.7227,13.0410
9/12/2020,17,353.6616,0.0506,364.8389,442.5583,-76.4558,20.8389,0.0271,21.5929,0.4456,0.4677,35.6563,36.1560,0.0138,0.0351,41.0535,13.0467
9/12/2020,18,185.1301,-0.7548,196.6627,436.7633,-68.0050,3.7668,0.0492,3.9711,0.2591,0.2686,34.0040,34.0120,0.0144,0.0241,39.5138,13.0707
9/12/2020,19,23.0232,-0.3705,25.8841,426.9883,-58.0540,0.4815,0.0268,0.5100,0.1733,0.1670,31.5618,30.9627,0.0174,0.0155,36.7638,13.1165
9/12/2020,20,-2.3611,0.0000,-1.7692,418.3200,-53.4838,0.0007,0.0000,0.0000,0.1192,0.0756,29.1608,28.8700,0.0119,0.0129,33.9128,13.1703
9/12/2020,21,-2.2590,0.0000,-1.7630,413.1783,-50.8295,0.1595,0.0000,0.0212,0.0986,0.0814,27.8135,27.6147,0.0074,0.0087,32.0008,13.2148
9/12/2020,22,-1.9616,-0.0010,-1.6243,411.6033,-47.3607,0.1975,0.0052,0.1175,0.1228,0.1099,26.9590,26.7945,0.0080,0.0088,30.9190,13.2357
9/12/2020,23,-1.7947,-0.0540,-1.4218,408.8617,-45.2885,0.1253,0.0695,0.1273,0.1368,0.1253,26.1168,26.0043,0.0102,0.0111,30.1882,13.2572
9/13/2020,0,-1.7603,-0.1690,-1.2669,404.7467,-44.1208,0.1072,0.0919,0.1128,0.1584,0.1507,25.0988,25.1322,0.0087,0.0078,29.5160,13.2645
9/13/2020,1,-1.8290,-0.6389,-1.2781,402.9117,-47.9068,0.1487,0.0567,0.1422,0.1254,0.1281,25.3212,25.4543,0.0103,0.0112,29.1160,13.2848
9/13/2020,2,-2.0248,-0.3048,-1.5898,400.3600,-50.1742,0.1948,0.0912,0.1288,0.1160,0.0980,25.4615,25.4083,0.0076,0.0087,28.8342,13.2892
9/13/2020,3,-1.9806,-0.3341,-1.6982,398.2767,-49.1335,0.2367,0.1186,0.1043,0.1307,0.1134,24.9653,24.8892,0.0077,0.0088,28.4155,13.2908
9/13/2020,4,-1.9004,-0.0802,-1.6349,397.8033,-47.2945,0.2209,0.1054,0.1280,0.1322,0.1124,24.6462,24.5033,0.0081,0.0090,27.9257,13.2912
9/13/2020,5,-1.7991,-0.0168,-1.5775,397.3183,-45.6270,0.1634,0.0544,0.1843,0.1186,0.1063,24.2958,24.1440,0.0064,0.0072,27.4650,13.3017
9/13/2020,6,-2.3275,-0.0449,-1.7485,396.8683,-44.9692,0.0083,0.0646,0.0387,0.1557,0.1480,24.1120,23.9568,0.0065,0.0087,27.2727,12.2115
9/13/2020,7,11.7827,-0.0559,11.5198,395.6200,-45.8230,0.4623,0.0671,0.3981,0.1585,0.1549,24.0033,23.8895,0.0068,0.0088,27.4730,12.0128
9/13/2020,8,190.5219,0.4946,176.1486,401.9217,-57.8347,1.0915,0.0372,1.0250,0.1764,0.1919,26.3017,26.9110,0.0246,0.0272,28.6412,12.9445
9/13/2020,9,405.8402,0.9582,385.2976,412.6483,-73.1927,8.4335,0.0807,8.0223,0.2731,0.2926,30.7562,31.0908,0.0204,0.0242,32.1155,13.0773
9/13/2020,10,624.7017,1.4183,605.0958,421.1200,-79.2062,1.0534,0.0708,1.0606,0.3255,0.3553,33.5650,33.3322,0.0206,0.0266,34.9347,13.1405
9/13/2020,11,795.3567,1.8264,779.3429,432.1617,-81.0262,0.7706,0.0640,0.7971,0.3771,0.4066,35.7418,35.2830,0.0194,0.0273,37.1497,13.1198
9/13/2020,12,878.4143,2.1715,876.8306,443.1567,-83.1825,39.2283,0.0931,26.9044,0.7016,0.7312,37.6305,37.2425,0.0301,0.0460,39.4040,13.0862
